,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2022,2021-10-19,AWAY,BRK,104,MIL,127,LOSS,37,84,0.44,17,32,0.531,13,23,0.565,5,39,44,19,3,9,13,17,48,105,0.457,17,45,0.378,14,18,0.778,13,41,54,25,8,9,8,19
1,2022,2021-10-19,HOME,MIL,127,BRK,104,WIN,48,105,0.457,17,45,0.378,14,18,0.778,13,41,54,25,8,9,8,19,37,84,0.44,17,32,0.531,13,23,0.565,5,39,44,19,3,9,13,17
2,2022,2021-10-19,AWAY,GSW,121,LAL,114,WIN,41,93,0.441,14,39,0.359,25,30,0.833,9,41,50,30,9,2,17,18,45,95,0.474,15,42,0.357,9,19,0.474,5,40,45,21,7,4,18,25
3,2022,2021-10-19,HOME,LAL,114,GSW,121,LOSS,45,95,0.474,15,42,0.357,9,19,0.474,5,40,45,21,7,4,18,25,41,93,0.441,14,39,0.359,25,30,0.833,9,41,50,30,9,2,17,18
4,2022,2021-10-20,AWAY,IND,122,CHO,123,LOSS,42,90,0.467,17,47,0.362,21,24,0.875,8,43,51,29,2,10,17,24,46,107,0.43,13,31,0.419,18,27,0.667,12,34,46,29,9,5,8,21
5,2022,2021-10-20,HOME,CHO,123,IND,122,WIN,46,107,0.43,13,31,0.419,18,27,0.667,12,34,46,29,9,5,8,21,42,90,0.467,17,47,0.362,21,24,0.875,8,43,51,29,2,10,17,24
6,2022,2021-10-20,AWAY,CHI,94,DET,88,WIN,37,86,0.43,7,23,0.304,13,15,0.867,9,39,48,18,8,5,17,19,36,90,0.4,6,28,0.214,10,13,0.769,11,36,47,17,7,5,17,16
7,2022,2021-10-20,HOME,DET,88,CHI,94,LOSS,36,90,0.4,6,28,0.214,10,13,0.769,11,36,47,17,7,5,17,16,37,86,0.43,7,23,0.304,13,15,0.867,9,39,48,18,8,5,17,19
8,2022,2021-10-20,AWAY,BOS,134,NYK,138,LOSS,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24,51,105,0.486,17,45,0.378,19,27,0.704,7,48,55,27,9,10,19,22
9,2022,2021-10-20,HOME,NYK,138,BOS,134,WIN,51,105,0.486,17,45,0.378,19,27,0.704,7,48,55,27,9,10,19,22,48,117,0.41,21,57,0.368,17,23,0.739,15,41,56,34,13,9,18,24
10,2022,2021-10-20,AWAY,WAS,98,TOR,83,WIN,36,81,0.444,5,27,0.185,21,26,0.808,7,44,51,20,14,8,22,17,30,97,0.309,7,34,0.206,16,22,0.727,19,35,54,14,10,4,19,21
11,2022,2021-10-20,HOME,TOR,83,WAS,98,LOSS,30,97,0.309,7,34,0.206,16,22,0.727,19,35,54,14,10,4,19,21,36,81,0.444,5,27,0.185,21,26,0.808,7,44,51,20,14,8,22,17
12,2022,2021-10-20,AWAY,CLE,121,MEM,132,LOSS,47,93,0.505,14,38,0.368,13,18,0.722,7,29,36,38,6,5,11,17,53,100,0.53,14,33,0.424,12,12,1.0,13,40,53,28,8,8,12,15
13,2022,2021-10-20,HOME,MEM,132,CLE,121,WIN,53,100,0.53,14,33,0.424,12,12,1.0,13,40,53,28,8,8,12,15,47,93,0.505,14,38,0.368,13,18,0.722,7,29,36,38,6,5,11,17
14,2022,2021-10-20,AWAY,HOU,106,MIN,124,LOSS,40,88,0.455,11,33,0.333,15,22,0.682,12,29,41,21,13,3,24,25,42,87,0.483,16,38,0.421,24,31,0.774,13,33,46,26,18,12,18,22
15,2022,2021-10-20,HOME,MIN,124,HOU,106,WIN,42,87,0.483,16,38,0.421,24,31,0.774,13,33,46,26,18,12,18,22,40,88,0.455,11,33,0.333,15,22,0.682,12,29,41,21,13,3,24,25
