,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2020,2020-02-01,AWAY,MIN,106,LAC,118,LOSS,34,84,.405,7,39,.179,31,37,.838,6,38,44,24,9,4,17,20,45,98,.459,12,34,.353,16,18,.889,12,38,50,20,8,7,13,30
0,2020,2020-02-01,HOME,LAC,118,MIN,106,WIN,45,98,.459,12,34,.353,16,18,.889,12,38,50,20,8,7,13,30,34,84,.405,7,39,.179,31,37,.838,6,38,44,24,9,4,17,20
0,2020,2020-02-01,AWAY,NYK,92,IND,85,WIN,34,82,.415,7,26,.269,17,23,.739,14,43,57,19,5,1,13,20,32,76,.421,8,24,.333,13,21,.619,4,30,34,21,4,1,11,20
0,2020,2020-02-01,HOME,IND,85,NYK,92,LOSS,32,76,.421,8,24,.333,13,21,.619,4,30,34,21,4,1,11,20,34,82,.415,7,26,.269,17,23,.739,14,43,57,19,5,1,13,20
0,2020,2020-02-01,AWAY,MIA,102,ORL,89,WIN,33,77,.429,15,33,.455,21,26,.808,10,38,48,24,6,8,13,16,33,83,.398,9,33,.273,14,17,.824,7,32,39,21,5,5,10,19
0,2020,2020-02-01,HOME,ORL,89,MIA,102,LOSS,33,83,.398,9,33,.273,14,17,.824,7,32,39,21,5,5,10,19,33,77,.429,15,33,.455,21,26,.808,10,38,48,24,6,8,13,16
0,2020,2020-02-01,AWAY,GSW,131,CLE,112,WIN,48,90,.533,18,35,.514,17,19,.895,10,34,44,39,11,10,11,16,41,95,.432,16,44,.364,14,14,1.000,13,33,46,26,8,3,16,15
0,2020,2020-02-01,HOME,CLE,112,GSW,131,LOSS,41,95,.432,16,44,.364,14,14,1.000,13,33,46,26,8,3,16,15,48,90,.533,18,35,.514,17,19,.895,10,34,44,39,11,10,11,16
0,2020,2020-02-01,AWAY,BRK,107,WAS,113,LOSS,39,94,.415,16,47,.340,13,21,.619,12,41,53,25,5,7,16,22,44,100,.440,9,32,.281,16,26,.615,18,33,51,21,9,8,10,20
0,2020,2020-02-01,HOME,WAS,113,BRK,107,WIN,44,100,.440,9,32,.281,16,26,.615,18,33,51,21,9,8,10,20,39,94,.415,16,47,.340,13,21,.619,12,41,53,25,5,7,16,22
0,2020,2020-02-01,AWAY,PHI,95,BOS,116,LOSS,31,84,.369,7,33,.212,26,31,.839,13,34,47,15,6,3,14,27,38,80,.475,8,30,.267,32,41,.780,9,33,42,15,9,2,11,20
0,2020,2020-02-01,HOME,BOS,116,PHI,95,WIN,38,80,.475,8,30,.267,32,41,.780,9,33,42,15,9,2,11,20,31,84,.369,7,33,.212,26,31,.839,13,34,47,15,6,3,14,27
0,2020,2020-02-01,AWAY,ATL,100,DAL,123,LOSS,37,91,.407,10,33,.303,16,21,.762,10,40,50,19,6,4,11,15,44,94,.468,20,39,.513,15,16,.938,10,43,53,26,6,8,9,14
0,2020,2020-02-01,HOME,DAL,123,ATL,100,WIN,44,94,.468,20,39,.513,15,16,.938,10,43,53,26,6,8,9,14,37,91,.407,10,33,.303,16,21,.762,10,40,50,19,6,4,11,15
0,2020,2020-02-01,AWAY,CHO,90,SAS,114,LOSS,35,83,.422,10,36,.278,10,12,.833,6,31,37,29,5,7,17,18,45,87,.517,10,28,.357,14,21,.667,7,37,44,27,13,2,12,14
0,2020,2020-02-01,HOME,SAS,114,CHO,90,WIN,45,87,.517,10,28,.357,14,21,.667,7,37,44,27,13,2,12,14,35,83,.422,10,36,.278,10,12,.833,6,31,37,29,5,7,17,18
0,2020,2020-02-01,AWAY,LAL,129,SAC,113,WIN,44,86,.512,19,43,.442,22,27,.815,11,35,46,33,10,5,15,22,39,91,.429,14,44,.318,21,26,.808,13,31,44,21,5,4,16,24
0,2020,2020-02-01,HOME,SAC,113,LAL,129,LOSS,39,91,.429,14,44,.318,21,26,.808,13,31,44,21,5,4,16,24,44,86,.512,19,43,.442,22,27,.815,11,35,46,33,10,5,15,22
0,2020,2020-02-01,AWAY,UTA,107,POR,124,LOSS,40,94,.426,18,41,.439,9,9,1.000,11,26,37,19,6,4,10,17,47,92,.511,15,29,.517,15,18,.833,14,37,51,20,4,5,12,19
0,2020,2020-02-01,HOME,POR,124,UTA,107,WIN,47,92,.511,15,29,.517,15,18,.833,14,37,51,20,4,5,12,19,40,94,.426,18,41,.439,9,9,1.000,11,26,37,19,6,4,10,17
0,2020,2020-02-02,AWAY,DEN,123,DET,128,LOSS,48,96,.500,10,32,.313,17,22,.773,14,33,47,30,7,7,10,19,48,94,.511,14,31,.452,18,24,.750,11,32,43,33,4,2,12,22
0,2020,2020-02-02,HOME,DET,128,DEN,123,WIN,48,94,.511,14,31,.452,18,24,.750,11,32,43,33,4,2,12,22,48,96,.500,10,32,.313,17,22,.773,14,33,47,30,7,7,10,19
0,2020,2020-02-02,AWAY,NOP,109,HOU,117,LOSS,42,94,.447,10,33,.303,15,20,.750,16,47,63,21,6,6,23,16,41,105,.390,16,51,.314,19,22,.864,11,32,43,22,14,3,8,18
0,2020,2020-02-02,HOME,HOU,117,NOP,109,WIN,41,105,.390,16,51,.314,19,22,.864,11,32,43,22,14,3,8,18,42,94,.447,10,33,.303,15,20,.750,16,47,63,21,6,6,23,16
0,2020,2020-02-02,AWAY,PHO,108,MIL,129,LOSS,41,104,.394,6,23,.261,20,23,.870,15,34,49,20,8,3,10,24,48,97,.495,15,38,.395,18,27,.667,16,44,60,30,4,12,17,25
