,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2020,2019-12-01,AWAY,MIA,109,BRK,106,WIN,37,95,.389,12,37,.324,23,28,.821,16,35,51,16,3,2,9,17,40,91,.440,14,42,.333,12,16,.750,9,39,48,24,3,5,12,21
0,2020,2019-12-01,HOME,BRK,106,MIA,109,LOSS,40,91,.440,14,42,.333,12,16,.750,9,39,48,24,3,5,12,21,37,95,.389,12,37,.324,23,28,.821,16,35,51,16,3,2,9,17
0,2020,2019-12-01,AWAY,MEM,115,MIN,107,WIN,41,100,.410,16,40,.400,17,21,.810,12,38,50,27,8,3,11,26,33,85,.388,11,36,.306,30,35,.857,10,43,53,22,7,6,16,21
0,2020,2019-12-01,HOME,MIN,107,MEM,115,LOSS,33,85,.388,11,36,.306,30,35,.857,10,43,53,22,7,6,16,21,41,100,.410,16,40,.400,17,21,.810,12,38,50,27,8,3,11,26
0,2020,2019-12-01,AWAY,BOS,113,NYK,104,WIN,41,93,.441,15,41,.366,16,22,.727,16,28,44,25,5,7,14,28,35,76,.461,8,26,.308,26,37,.703,8,31,39,15,7,6,16,25
0,2020,2019-12-01,HOME,NYK,104,BOS,113,LOSS,35,76,.461,8,26,.308,26,37,.703,8,31,39,15,7,6,16,25,41,93,.441,15,41,.366,16,22,.727,16,28,44,25,5,7,14,28
0,2020,2019-12-01,AWAY,DAL,114,LAL,100,WIN,42,97,.433,17,49,.347,13,18,.722,16,35,51,24,11,1,13,20,40,87,.460,7,27,.259,13,16,.813,9,36,45,25,9,3,17,14
0,2020,2019-12-01,HOME,LAL,100,DAL,114,LOSS,40,87,.460,7,27,.259,13,16,.813,9,36,45,25,9,3,17,14,42,97,.433,17,49,.347,13,18,.722,16,35,51,24,11,1,13,20
0,2020,2019-12-01,AWAY,SAS,98,DET,132,LOSS,36,88,.409,7,26,.269,19,22,.864,7,24,31,20,11,6,8,15,52,88,.591,15,31,.484,13,18,.722,11,39,50,33,5,5,17,14
0,2020,2019-12-01,HOME,DET,132,SAS,98,WIN,52,88,.591,15,31,.484,13,18,.722,11,39,50,33,5,5,17,14,36,88,.409,7,26,.269,19,22,.864,7,24,31,20,11,6,8,15
0,2020,2019-12-01,AWAY,OKC,107,NOP,104,WIN,38,81,.469,11,33,.333,20,26,.769,5,42,47,19,5,3,11,14,39,87,.448,17,38,.447,9,10,.900,3,38,41,22,6,7,11,22
0,2020,2019-12-01,HOME,NOP,104,OKC,107,LOSS,39,87,.448,17,38,.447,9,10,.900,3,38,41,22,6,7,11,22,38,81,.469,11,33,.333,20,26,.769,5,42,47,19,5,3,11,14
0,2020,2019-12-01,AWAY,GSW,96,ORL,100,LOSS,36,91,.396,6,23,.261,18,23,.783,15,31,46,21,6,5,12,17,37,87,.425,11,33,.333,15,22,.682,12,36,48,21,7,8,15,20
