,SEASON,DATE,HOME/AWAY,TEAM,PTS,TEAM_OPP,PTS_OPP,WIN/LOSS,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,FG_OPP,FGA_OPP,FG_PCT_OPP,FG3_OPP,FG3A_OPP,FG3_PCT_OPP,FT_OPP,FTA_OPP,FT_PCT_OPP,ORB_OPP,DRB_OPP,TRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP
0,2020,2019-11-01,AWAY,HOU,116,BRK,123,LOSS,41,99,.414,12,48,.250,22,27,.815,9,31,40,21,13,4,12,21,42,85,.494,19,32,.594,20,28,.714,10,45,55,26,8,7,22,21
0,2020,2019-11-01,HOME,BRK,123,HOU,116,WIN,42,85,.494,19,32,.594,20,28,.714,10,45,55,26,8,7,22,21,41,99,.414,12,48,.250,22,27,.815,9,31,40,21,13,4,12,21
0,2020,2019-11-01,AWAY,CLE,95,IND,102,LOSS,32,87,.368,11,32,.344,20,25,.800,3,42,45,20,9,1,16,21,39,96,.406,5,27,.185,19,21,.905,13,45,58,20,8,10,14,24
0,2020,2019-11-01,HOME,IND,102,CLE,95,WIN,39,96,.406,5,27,.185,19,21,.905,13,45,58,20,8,10,14,24,32,87,.368,11,32,.344,20,25,.800,3,42,45,20,9,1,16,21
0,2020,2019-11-01,AWAY,MIL,123,ORL,91,WIN,47,93,.505,17,47,.362,12,18,.667,11,47,58,24,11,4,14,19,34,91,.374,12,37,.324,11,17,.647,10,30,40,21,8,3,16,16
0,2020,2019-11-01,HOME,ORL,91,MIL,123,LOSS,34,91,.374,12,37,.324,11,17,.647,10,30,40,21,8,3,16,16,47,93,.505,17,47,.362,12,18,.667,11,47,58,24,11,4,14,19
0,2020,2019-11-01,AWAY,NYK,102,BOS,104,LOSS,37,93,.398,14,38,.368,14,21,.667,16,35,51,22,9,4,13,23,33,74,.446,11,34,.324,27,29,.931,3,41,44,21,7,4,14,16
0,2020,2019-11-01,HOME,BOS,104,NYK,102,WIN,33,74,.446,11,34,.324,27,29,.931,3,41,44,21,7,4,14,16,37,93,.398,14,38,.368,14,21,.667,16,35,51,22,9,4,13,23
0,2020,2019-11-01,AWAY,DET,106,CHI,112,LOSS,41,85,.482,6,29,.207,18,24,.750,10,37,47,21,11,8,16,21,39,89,.438,16,40,.400,18,23,.783,11,31,42,29,6,1,17,18
0,2020,2019-11-01,HOME,CHI,112,DET,106,WIN,39,89,.438,16,40,.400,18,23,.783,11,31,42,29,6,1,17,18,41,85,.482,6,29,.207,18,24,.750,10,37,47,21,11,8,16,21
0,2020,2019-11-01,AWAY,LAL,119,DAL,110,WIN,47,96,.490,9,32,.281,16,21,.762,6,35,41,24,11,7,11,21,40,102,.392,14,36,.389,16,23,.696,18,43,61,23,5,1,23,21
